edge_id,roi_i_107space,roi_j_107space,n_subjects,mean_delta_str,median_delta_str,sd_delta_str,t_obs,parametric_t_p_two_sided_reference,n_positive_subjects,n_negative_subjects,n_zero_subjects,cohen_dz,p_perm_t_two_sided,p_perm_t_greater_reference,p_perm_t_FWER_maxT_reference,p_perm_mean_two_sided_reference,q_BH_FDR_t_two_sided,q_BH_FDR_mean_two_sided_reference,FDR05_significant_t,FDR10_significant_t,positive_mean_delta,negative_mean_delta,FDR05_significant_positive_t,FDR05_significant_negative_t,roi_i_roi_label,roi_i_region_label,roi_j_roi_label,roi_j_region_label,bootstrap_CI_low_top_edges_only,bootstrap_CI_high_top_edges_only
014__064,14,64,13,0.096043024,0.074223901,0.089524501,3.868081308,0.002235643,13,0,0,1.07281273,0.000244141,0.00012207,0.916503906,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_064,ROI_064,0.053310406,0.145861885
039__080,39,80,13,0.090208306,0.080797016,0.072243511,4.502143761,0.000723946,13,0,0,1.248670014,0.000244141,0.00012207,0.642822266,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_080,ROI_080,0.056174423,0.130761776
007__014,7,14,13,0.089500541,0.086318103,0.067070369,4.811346574,0.00042525,13,0,0,1.334427444,0.000244141,0.00012207,0.508789063,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_014,ROI_014,0.055791697,0.125116788
042__095,42,95,13,0.074314668,0.066345183,0.061518732,4.355508241,0.000935727,13,0,0,1.208000638,0.000244141,0.00012207,0.714599609,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_095,ROI_095,0.043027054,0.107261377
013__042,13,42,13,0.101148858,0.085293597,0.071333865,5.112542191,0.00025641,12,1,0,1.417964078,0.000488281,0.000244141,0.38671875,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_042,ROI_042,0.064314165,0.138369583
075__081,75,81,13,0.098250083,0.098491642,0.06499679,5.450203194,0.000147616,12,1,0,1.511614391,0.000488281,0.000244141,0.278564453,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_081,ROI_081,0.064950579,0.133387647
007__095,7,95,13,0.086924885,0.093063261,0.059583224,5.26007335,0.000201051,12,1,0,1.45888186,0.000488281,0.000244141,0.337158203,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_095,ROI_095,0.056292263,0.117522194
007__071,7,71,13,0.074579954,0.047836552,0.079233544,3.393788008,0.005330554,12,1,0,0.941267437,0.000488281,0.000244141,0.990966797,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_071,ROI_071,0.03641703,0.118178831
006__038,6,38,13,0.064684526,0.058123328,0.046604243,5.004337857,0.000307073,12,1,0,1.387953596,0.000488281,0.000244141,0.4296875,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_006,ROI_006,ROI_038,ROI_038,0.04122323,0.089585277
007__038,7,38,13,0.061317173,0.056167672,0.054089588,4.087333954,0.001506115,12,1,0,1.133622473,0.000488281,0.000244141,0.832763672,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_038,ROI_038,0.034325457,0.090441267
004__036,4,36,13,0.060288364,0.061193359,0.047356487,4.590137461,0.000621437,12,1,0,1.273075075,0.000488281,0.000244141,0.598632813,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_004,ROI_004,ROI_036,ROI_036,0.038651901,0.087773478
053__074,53,74,13,0.057318949,0.044399521,0.053828671,3.839337024,0.002355298,12,1,0,1.0648405,0.000488281,0.000244141,0.923828125,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_053,ROI_053,ROI_074,ROI_074,0.030864035,0.086485818
071__075,71,75,13,0.11851833,0.09234548,0.091254461,4.682772884,0.000529739,12,1,0,1.298767519,0.000732422,0.000366211,0.557617188,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_071,ROI_071,ROI_075,ROI_075,0.072444535,0.16659567
013__080,13,80,13,0.106203451,0.110058801,0.074309941,5.153038522,0.000239778,12,1,0,1.42919574,0.000732422,0.000366211,0.374755859,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_080,ROI_080,0.065226278,0.143030913
041__098,41,98,13,0.101284227,0.079869314,0.093793608,3.893500652,0.002135042,12,1,0,1.079862788,0.000732422,0.000366211,0.908691406,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_041,ROI_041,ROI_098,ROI_098,0.055027924,0.152763959
013__088,13,88,13,0.094371081,0.098847005,0.068619843,4.958620605,0.000331542,12,1,0,1.375273911,0.000732422,0.000366211,0.447753906,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_088,ROI_088,0.058877083,0.13049266
013__041,13,41,13,0.084633891,0.105087865,0.075256915,4.054801279,0.001596521,12,1,0,1.124599533,0.000732422,0.000366211,0.848144531,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_041,ROI_041,0.046616696,0.124740588
014__016,14,16,13,0.079657223,0.056973552,0.076876199,3.735983387,0.00284272,12,1,0,1.036175359,0.000732422,0.000366211,0.94921875,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_016,ROI_016,0.042349347,0.123290174
012__063,12,63,13,0.076390489,0.074193658,0.066149252,4.163763266,0.001313955,12,1,0,1.15482015,0.000732422,0.000366211,0.801513672,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_012,ROI_012,ROI_063,ROI_063,0.043673168,0.112155007
009__074,9,74,13,0.075520779,0.048089585,0.074992769,3.630937288,0.003444796,12,1,0,1.007040813,0.000732422,0.000366211,0.971679688,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_074,ROI_074,0.038263153,0.116645084
013__098,13,98,13,0.104893348,0.098344757,0.089312669,4.234543085,0.001158618,11,2,0,1.17445094,0.000976563,0.000488281,0.772216797,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_098,ROI_098,0.061088509,0.153921465
010__042,10,42,13,0.099213269,0.083448891,0.07280241,4.913553373,0.000357671,12,1,0,1.36277451,0.000976563,0.000488281,0.468505859,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_042,ROI_042,0.061244535,0.136834531
060__098,60,98,13,0.095149092,0.066512127,0.089901215,3.816021073,0.002457185,11,2,0,1.058373819,0.000976563,0.000488281,0.929931641,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_098,ROI_098,0.049751026,0.14323402
042__098,42,98,13,0.091966444,0.066236112,0.089378654,3.709943209,0.002981119,11,2,0,1.028953113,0.000976563,0.000488281,0.956542969,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_098,ROI_098,0.050250612,0.142128599
002__014,2,14,13,0.090547727,0.087187037,0.067118784,4.864129719,0.000388823,12,1,0,1.349066855,0.000976563,0.000488281,0.487060547,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_002,ROI_002,ROI_014,ROI_014,0.054265307,0.124069824
038__056,38,56,13,0.07307953,0.081776798,0.049532205,5.319609587,0.000182412,12,1,0,1.475394241,0.000976563,0.000488281,0.317138672,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_038,ROI_038,ROI_056,ROI_056,0.046404946,0.098078771
058__092,58,92,13,0.062654095,0.043535638,0.072078085,3.13413641,0.008625337,11,2,0,0.869253041,0.000976563,0.000488281,0.999267578,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_058,ROI_058,ROI_092,ROI_092,0.03311557,0.105105968
075__095,75,95,13,0.122390084,0.132922281,0.084766924,5.205848031,0.000219774,11,2,0,1.443842462,0.001220703,0.000610352,0.354003906,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_095,ROI_095,0.075280134,0.164180414
080__095,80,95,13,0.111184765,0.121609046,0.078296866,5.120030879,0.000253245,12,1,0,1.420041067,0.001220703,0.000610352,0.384277344,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_080,ROI_080,ROI_095,ROI_095,0.069038826,0.15154262
007__064,7,64,13,0.09721919,0.094918358,0.085961237,4.077753948,0.001532173,12,1,0,1.130965458,0.001220703,0.000610352,0.835693359,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_064,ROI_064,0.054162295,0.14261315
013__094,13,94,13,0.095073842,0.069046432,0.07965919,4.303252528,0.001025985,12,1,0,1.193507511,0.001220703,0.000610352,0.740722656,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_094,ROI_094,0.053296832,0.136019485
064__075,64,75,13,0.08874123,0.06430147,0.079244041,4.037667077,0.001646372,12,1,0,1.11984736,0.001220703,0.000610352,0.852783203,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_075,ROI_075,0.049107534,0.130674382
006__061,6,61,13,0.088437936,0.064216353,0.077563882,4.111030872,0.001443607,12,1,0,1.140194816,0.001220703,0.000610352,0.823242188,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_006,ROI_006,ROI_061,ROI_061,0.048367618,0.129250258
064__074,64,74,13,0.082376819,0.06726144,0.069068111,4.300303626,0.001031341,11,2,0,1.192689632,0.001220703,0.000610352,0.7421875,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_074,ROI_074,0.047520756,0.119272294
064__068,64,68,13,0.082049655,0.071804988,0.067250784,4.398970854,0.000866955,12,1,0,1.220054998,0.001220703,0.000610352,0.693359375,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_068,ROI_068,0.047688574,0.117785508
013__063,13,63,13,0.076917539,0.056515476,0.068078657,4.073672164,0.001543417,12,1,0,1.129833374,0.001220703,0.000610352,0.838378906,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_063,ROI_063,0.042989832,0.113962624
004__080,4,80,13,0.076297001,0.06688097,0.067742088,4.060883828,0.001579201,12,1,0,1.126286528,0.001220703,0.000610352,0.844482422,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_004,ROI_004,ROI_080,ROI_080,0.042333347,0.112406429
013__091,13,91,13,0.074578606,0.065423936,0.068777444,3.909668255,0.002073493,11,2,0,1.084346874,0.001220703,0.000610352,0.902587891,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_091,ROI_091,0.040570013,0.112405192
031__063,31,63,13,0.071700537,0.049660697,0.078009875,3.313938945,0.006179146,12,1,0,0.919121292,0.001220703,0.000610352,0.994628906,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_031,ROI_031,ROI_063,ROI_063,0.035142353,0.115644704
025__059,25,59,13,0.06527316,0.040311001,0.076312245,3.083983789,0.009467575,12,1,0,0.855343207,0.001220703,0.000610352,0.999511719,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_025,ROI_025,ROI_059,ROI_059,0.029487081,0.109065896
039__048,39,48,13,0.064003481,0.043437924,0.069546857,3.318163332,0.006130998,11,2,0,0.920292926,0.001220703,0.000610352,0.994384766,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_048,ROI_048,0.03086929,0.103589171
042__102,42,102,13,0.060031834,0.039067923,0.064732848,3.343709776,0.005847814,12,1,0,0.927378234,0.001220703,0.000610352,0.993408203,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_102,ROI_102,0.028373088,0.09628538
031__071,31,71,13,0.108321511,0.104195962,0.089942065,4.342337091,0.00095767,11,2,0,1.204347618,0.001464844,0.000732422,0.721435547,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_031,ROI_031,ROI_071,ROI_071,0.062199802,0.155452004
074__075,74,75,13,0.094045482,0.102403391,0.073007312,4.644545849,0.000565737,11,2,0,1.288165247,0.001464844,0.000732422,0.57421875,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_074,ROI_074,ROI_075,ROI_075,0.055964871,0.131396669
047__083,47,83,13,0.092467532,0.104965355,0.071174821,4.684190632,0.00052845,12,1,0,1.299160731,0.001464844,0.000732422,0.556884766,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_083,ROI_083,0.05380552,0.127955171
033__059,33,59,13,0.085236391,0.08530065,0.07928019,3.87643092,0.002202071,11,2,0,1.075128496,0.001464844,0.000732422,0.914794922,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_059,ROI_059,0.04688688,0.129298796
056__091,56,91,13,0.081882565,0.061687062,0.074721883,3.951075309,0.001924054,11,2,0,1.095831125,0.001464844,0.000732422,0.889160156,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_091,ROI_091,0.044059414,0.121341296
047__080,47,80,13,0.081652944,0.08998697,0.067368868,4.370028575,0.000912141,12,1,0,1.212027854,0.001464844,0.000732422,0.708007813,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_080,ROI_080,0.046643315,0.116986915
014__083,14,83,13,0.068453396,0.060000074,0.067833894,3.638479466,0.00339751,11,2,0,1.009132637,0.001464844,0.000732422,0.971191406,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_083,ROI_083,0.035245879,0.106329542
063__095,63,95,13,0.109025012,0.09563937,0.103110404,3.812372521,0.002473534,12,1,0,1.057361893,0.001708984,0.000854492,0.929931641,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_063,ROI_063,ROI_095,ROI_095,0.056832703,0.163370002
010__075,10,75,13,0.107249967,0.125074587,0.084296437,4.587326216,0.000624466,11,2,0,1.272295376,0.001708984,0.000854492,0.599121094,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_075,ROI_075,0.062416164,0.149143322
064__080,64,80,13,0.10573973,0.095255982,0.087937995,4.335441299,0.00096937,11,2,0,1.20243507,0.001708984,0.000854492,0.725097656,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_080,ROI_080,0.061130395,0.15209786
042__075,42,75,13,0.102337697,0.072034211,0.094541865,3.902861585,0.00209918,11,2,0,1.082459044,0.001708984,0.000854492,0.905273438,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_075,ROI_075,0.054372921,0.152669512
033__047,33,47,13,0.090161442,0.096169155,0.077753536,4.180925002,0.00127441,12,1,0,1.159579959,0.001708984,0.000854492,0.795166016,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_047,ROI_047,0.049257786,0.130577658
010__091,10,91,13,0.080721743,0.092312653,0.06867622,4.237949954,0.00115164,12,1,0,1.175395835,0.001708984,0.000854492,0.771240234,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_091,ROI_091,0.045130376,0.116553369
004__075,4,75,13,0.076146692,0.058722142,0.082005838,3.347942146,0.005802194,11,2,0,0.928552083,0.001708984,0.000854492,0.993408203,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_004,ROI_004,ROI_075,ROI_075,0.037190707,0.122501138
009__036,9,36,13,0.069485626,0.081529386,0.062845279,3.986520428,0.001804965,11,2,0,1.105661832,0.001708984,0.000854492,0.876220703,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_036,ROI_036,0.037212666,0.101972945
010__095,10,95,13,0.068677658,0.056886197,0.06492749,3.813805474,0.0024671,11,2,0,1.057759323,0.001708984,0.000854492,0.929931641,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_095,ROI_095,0.035458061,0.103709624
014__049,14,49,13,0.066704895,0.0648756,0.058604759,4.103897422,0.001462136,12,1,0,1.138216353,0.001708984,0.000854492,0.826171875,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_049,ROI_049,0.036463289,0.098060384
025__052,25,52,13,0.06646554,0.038783778,0.072080558,3.324681684,0.006057447,12,1,0,0.922100791,0.001708984,0.000854492,0.994384766,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_025,ROI_025,ROI_052,ROI_052,0.031848061,0.106624301
013__107,13,107,13,0.059538566,0.045950419,0.063922022,3.3583004,0.005692059,12,1,0,0.931424945,0.001708984,0.000854492,0.992675781,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_107,ROI_107,0.029503675,0.095943418
047__075,47,75,13,0.096397156,0.105369136,0.081975762,4.239849451,0.001147768,11,2,0,1.175922661,0.001953125,0.000976563,0.770263672,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_075,ROI_075,0.054545601,0.138909768
056__095,56,95,13,0.096367316,0.099186053,0.079552786,4.367632046,0.000915991,12,1,0,1.211363177,0.001953125,0.000976563,0.709228516,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_095,ROI_095,0.053861543,0.136322018
010__064,10,64,13,0.090547299,0.108762837,0.066883212,4.881238801,0.000377729,12,1,0,1.35381206,0.001953125,0.000976563,0.480712891,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_064,ROI_064,0.053109525,0.122200244
075__080,75,80,13,0.08995903,0.080276907,0.086191837,3.763139385,0.002705396,10,3,0,1.043707078,0.001953125,0.000976563,0.943359375,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_080,ROI_080,0.046674738,0.135994753
017__075,17,75,13,0.088923739,0.096396576,0.07986108,4.014710302,0.001715696,12,1,0,1.113480296,0.001953125,0.000976563,0.862304688,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_017,ROI_017,ROI_075,ROI_075,0.047817635,0.131532492
013__016,13,16,13,0.08719016,0.070942315,0.075177266,4.181697615,0.001272659,11,2,0,1.159794244,0.001953125,0.000976563,0.794433594,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_016,ROI_016,0.048006686,0.126809048
053__080,53,80,13,0.08451449,0.077375455,0.081581476,3.735177939,0.002846901,11,2,0,1.035951968,0.001953125,0.000976563,0.949462891,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_053,ROI_053,ROI_080,ROI_080,0.044724855,0.129670076
019__059,19,59,13,0.079163739,0.046424947,0.086732226,3.290921184,0.006448301,11,2,0,0.912737313,0.001953125,0.000976563,0.995117188,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_019,ROI_019,ROI_059,ROI_059,0.038036617,0.128388097
014__058,14,58,13,0.074233131,0.043036356,0.092124672,2.905316798,0.01319536,11,2,0,0.805789899,0.001953125,0.000976563,1,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_058,ROI_058,0.03191796,0.127240612
014__041,14,41,13,0.071350357,0.054985422,0.072457877,3.550440347,0.003993411,10,3,0,0.984714979,0.001953125,0.000976563,0.980224609,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_041,ROI_041,0.035711869,0.110526904
064__081,64,81,13,0.06350268,0.062307359,0.064031204,3.575790478,0.003811628,11,2,0,0.99174584,0.001953125,0.000976563,0.976806641,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_081,ROI_081,0.032506675,0.098277325
014__068,14,68,13,0.052574308,0.050995419,0.057914807,3.273072537,0.006665151,11,2,0,0.907786989,0.001953125,0.000976563,0.995605469,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_068,ROI_068,0.02551717,0.085787342
