edge_id,roi_i_107space,roi_j_107space,n_subjects,mean_delta_str,median_delta_str,sd_delta_str,t_obs,parametric_t_p_two_sided_reference,n_positive_subjects,n_negative_subjects,n_zero_subjects,cohen_dz,p_perm_t_two_sided,p_perm_t_greater_reference,p_perm_t_FWER_maxT_reference,p_perm_mean_two_sided_reference,q_BH_FDR_t_two_sided,q_BH_FDR_mean_two_sided_reference,FDR05_significant_t,FDR10_significant_t,positive_mean_delta,negative_mean_delta,FDR05_significant_positive_t,FDR05_significant_negative_t,roi_i_roi_label,roi_i_region_label,roi_j_roi_label,roi_j_region_label,network_pair,network17_pair,bootstrap_CI_low_top_edges_only,bootstrap_CI_high_top_edges_only
075__095,75,95,13,0.122390084,0.132922281,0.084766924,5.205848031,0.000219774,11,2,0,1.443842462,0.001220703,0.000610352,0.354003906,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.075280134,0.164180414
071__075,71,75,13,0.11851833,0.09234548,0.091254461,4.682772884,0.000529739,12,1,0,1.298767519,0.000732422,0.000366211,0.557617188,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_071,ROI_071,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.072444535,0.16659567
080__095,80,95,13,0.111184765,0.121609046,0.078296866,5.120030879,0.000253245,12,1,0,1.420041067,0.001220703,0.000610352,0.384277344,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_080,ROI_080,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.069038826,0.15154262
063__095,63,95,13,0.109025012,0.09563937,0.103110404,3.812372521,0.002473534,12,1,0,1.057361893,0.001708984,0.000854492,0.929931641,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_063,ROI_063,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.056832703,0.163370002
031__071,31,71,13,0.108321511,0.104195962,0.089942065,4.342337091,0.00095767,11,2,0,1.204347618,0.001464844,0.000732422,0.721435547,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_031,ROI_031,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,0.062199802,0.155452004
010__075,10,75,13,0.107249967,0.125074587,0.084296437,4.587326216,0.000624466,11,2,0,1.272295376,0.001708984,0.000854492,0.599121094,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.062416164,0.149143322
094__095,94,95,13,0.10640572,0.10086812,0.101340707,3.78575688,0.002596228,11,2,0,1.049980042,0.002685547,0.001342773,0.936767578,0.002685547,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_094,ROI_094,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.054119673,0.160298725
007__061,7,61,13,0.106357027,0.111271155,0.101457305,3.77967573,0.002625128,11,2,0,1.048293435,0.004150391,0.002075195,0.938476563,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_061,ROI_061,Unknown - Unknown,Unknown - Unknown,0.051927719,0.157215341
013__080,13,80,13,0.106203451,0.110058801,0.074309941,5.153038522,0.000239778,12,1,0,1.42919574,0.000732422,0.000366211,0.374755859,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.065226278,0.143030913
064__080,64,80,13,0.10573973,0.095255982,0.087937995,4.335441299,0.00096937,11,2,0,1.20243507,0.001708984,0.000854492,0.725097656,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.061130395,0.15209786
075__094,75,94,13,0.1049461,0.089607818,0.104279338,3.628605152,0.003459553,12,1,0,1.006393995,0.005859375,0.002929688,0.971923828,0.005859375,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_094,ROI_094,Unknown - Unknown,Unknown - Unknown,0.048718884,0.158449274
013__098,13,98,13,0.104893348,0.098344757,0.089312669,4.234543085,0.001158618,11,2,0,1.17445094,0.000976563,0.000488281,0.772216797,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.061088509,0.153921465
008__060,8,60,13,0.104852048,0.07349904,0.166667086,2.268290905,0.04256915,9,4,0,0.629110705,0.034912109,0.017456055,1,0.034912109,0.185790567,0.185790567,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_060,ROI_060,Unknown - Unknown,Unknown - Unknown,,
080__094,80,94,13,0.104021289,0.150533903,0.11642719,3.221361722,0.007335925,10,3,0,0.89344499,0.010009766,0.005004883,0.997070313,0.010009766,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_080,ROI_080,ROI_094,ROI_094,Unknown - Unknown,Unknown - Unknown,,
031__042,31,42,13,0.104002349,0.076069128,0.105503231,3.554258958,0.003965472,12,1,0,0.985774071,0.002929688,0.001464844,0.979980469,0.002929688,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_031,ROI_031,ROI_042,ROI_042,Unknown - Unknown,Unknown - Unknown,0.050586391,0.161647193
042__075,42,75,13,0.102337697,0.072034211,0.094541865,3.902861585,0.00209918,11,2,0,1.082459044,0.001708984,0.000854492,0.905273438,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.054372921,0.152669512
008__064,8,64,13,0.102314998,0.107480481,0.133405134,2.765275677,0.017111062,10,3,0,0.76694948,0.01953125,0.009765625,1,0.01953125,0.171723595,0.171723595,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
017__047,17,47,13,0.101718152,0.075099049,0.101119908,3.626882392,0.003470496,12,1,0,1.005916187,0.002685547,0.001342773,0.972167969,0.002685547,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_017,ROI_017,ROI_047,ROI_047,Unknown - Unknown,Unknown - Unknown,0.050450179,0.156217317
041__098,41,98,13,0.101284227,0.079869314,0.093793608,3.893500652,0.002135042,12,1,0,1.079862788,0.000732422,0.000366211,0.908691406,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_041,ROI_041,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.055027924,0.152763959
008__017,8,17,13,0.101242648,0.101063221,0.124642401,2.928662748,0.012635333,11,2,0,0.812264901,0.013916016,0.006958008,0.999755859,0.013916016,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_017,ROI_017,Unknown - Unknown,Unknown - Unknown,,
013__042,13,42,13,0.101148858,0.085293597,0.071333865,5.112542191,0.00025641,12,1,0,1.417964078,0.000488281,0.000244141,0.38671875,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_042,ROI_042,Unknown - Unknown,Unknown - Unknown,0.064314165,0.138369583
056__058,56,58,13,0.101023462,0.067534787,0.124489738,2.925905996,0.01270021,12,1,0,0.811500315,0.008056641,0.00402832,0.999755859,0.008056641,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_058,ROI_058,Unknown - Unknown,Unknown - Unknown,0.03920297,0.169227952
009__058,9,58,13,0.100542888,0.079200414,0.113724425,3.18764011,0.007809651,11,2,0,0.884092297,0.004638672,0.002319336,0.998291016,0.004638672,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_058,ROI_058,Unknown - Unknown,Unknown - Unknown,0.044516925,0.162490766
047__064,47,64,13,0.100344665,0.063977542,0.121428556,2.979511981,0.011496174,10,3,0,0.82636794,0.006835938,0.003417969,0.999755859,0.006835938,0.156949804,0.156949804,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.042338434,0.167066522
010__042,10,42,13,0.099213269,0.083448891,0.07280241,4.913553373,0.000357671,12,1,0,1.36277451,0.000976563,0.000488281,0.468505859,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_042,ROI_042,Unknown - Unknown,Unknown - Unknown,0.061244535,0.136834531
014__072,14,72,13,0.099118148,0.116139467,0.110331553,3.239105722,0.007098401,10,3,0,0.89836629,0.009277344,0.004638672,0.996826172,0.009277344,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_072,ROI_072,Unknown - Unknown,Unknown - Unknown,,
008__075,8,75,13,0.098565687,0.104115438,0.101762252,3.492293363,0.004444525,11,2,0,0.968587907,0.006347656,0.003173828,0.985351563,0.006347656,0.155758667,0.155758667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.043927012,0.14915051
075__081,75,81,13,0.098250083,0.098491642,0.06499679,5.450203194,0.000147616,12,1,0,1.511614391,0.000488281,0.000244141,0.278564453,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_081,ROI_081,Unknown - Unknown,Unknown - Unknown,0.064950579,0.133387647
009__013,9,13,13,0.09791287,0.102912704,0.112162715,3.147479746,0.008414218,11,2,0,0.872953816,0.008544922,0.004272461,0.999267578,0.008544922,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_013,ROI_013,Unknown - Unknown,Unknown - Unknown,0.041022445,0.158513627
008__013,8,13,13,0.097604381,0.083529649,0.137701452,2.555656421,0.025202119,10,3,0,0.708811559,0.008789063,0.004394531,1,0.008789063,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_013,ROI_013,Unknown - Unknown,Unknown - Unknown,0.033176049,0.176546808
007__064,7,64,13,0.09721919,0.094918358,0.085961237,4.077753948,0.001532173,12,1,0,1.130965458,0.001220703,0.000610352,0.835693359,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.054162295,0.14261315
063__077,63,77,13,0.096642812,0.07004548,0.094655307,3.681258072,0.003141592,12,1,0,1.020997287,0.003417969,0.001708984,0.962158203,0.003417969,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_063,ROI_063,ROI_077,ROI_077,Unknown - Unknown,Unknown - Unknown,0.04850857,0.146657151
017__095,17,95,13,0.096598632,0.120718955,0.100286515,3.472962634,0.004605732,10,3,0,0.963226527,0.006591797,0.003295898,0.986816406,0.006591797,0.155758667,0.155758667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_017,ROI_017,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.042559121,0.147287699
047__075,47,75,13,0.096397156,0.105369136,0.081975762,4.239849451,0.001147768,11,2,0,1.175922661,0.001953125,0.000976563,0.770263672,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.054545601,0.138909768
056__095,56,95,13,0.096367316,0.099186053,0.079552786,4.367632046,0.000915991,12,1,0,1.211363177,0.001953125,0.000976563,0.709228516,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.053861543,0.136322018
060__094,60,94,13,0.096330453,0.112158769,0.107067509,3.243975635,0.00703458,11,2,0,0.899716961,0.008789063,0.004394531,0.996826172,0.008789063,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_094,ROI_094,Unknown - Unknown,Unknown - Unknown,0.038115005,0.150464194
060__101,60,101,13,0.096234404,0.120807042,0.092723979,3.742053363,0.002811417,11,2,0,1.037858867,0.004394531,0.002197266,0.947998047,0.004394531,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_101,ROI_101,Unknown - Unknown,Unknown - Unknown,0.04644475,0.144207754
014__064,14,64,13,0.096043024,0.074223901,0.089524501,3.868081308,0.002235643,13,0,0,1.07281273,0.000244141,0.00012207,0.916503906,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.053310406,0.145861885
084__098,84,98,13,0.095972386,0.110244879,0.08770585,3.94538514,0.001943914,11,2,0,1.094252956,0.003662109,0.001831055,0.889648438,0.003662109,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_084,ROI_084,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.049233729,0.14099158
013__075,13,75,13,0.095543793,0.088772592,0.102994039,3.344737681,0.005836701,10,3,0,0.927663324,0.008056641,0.00402832,0.993408203,0.008056641,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.041782774,0.149249557
013__056,13,56,13,0.095431594,0.110539538,0.091213339,3.772293682,0.002660654,10,3,0,1.046246023,0.005859375,0.002929688,0.940917969,0.005859375,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_056,ROI_056,Unknown - Unknown,Unknown - Unknown,0.047309728,0.14165817
060__098,60,98,13,0.095149092,0.066512127,0.089901215,3.816021073,0.002457185,11,2,0,1.058373819,0.000976563,0.000488281,0.929931641,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.049751026,0.14323402
013__094,13,94,13,0.095073842,0.069046432,0.07965919,4.303252528,0.001025985,12,1,0,1.193507511,0.001220703,0.000610352,0.740722656,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_094,ROI_094,Unknown - Unknown,Unknown - Unknown,0.053296832,0.136019485
075__091,75,91,13,0.095051896,0.108550273,0.086202662,3.975683279,0.001840547,11,2,0,1.102656147,0.003662109,0.001831055,0.881347656,0.003662109,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_091,ROI_091,Unknown - Unknown,Unknown - Unknown,0.050181997,0.139821144
056__060,56,60,13,0.094445225,0.079230883,0.102556851,3.320374003,0.006105953,12,1,0,0.920906055,0.006103516,0.003051758,0.994384766,0.006103516,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_060,ROI_060,Unknown - Unknown,Unknown - Unknown,0.040918319,0.147463979
013__088,13,88,13,0.094371081,0.098847005,0.068619843,4.958620605,0.000331542,12,1,0,1.375273911,0.000732422,0.000366211,0.447753906,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_088,ROI_088,Unknown - Unknown,Unknown - Unknown,0.058877083,0.13049266
075__092,75,92,13,0.094050399,0.107634348,0.111116427,3.051785812,0.010051304,10,3,0,0.846413094,0.009033203,0.004516602,0.999511719,0.009033203,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_092,ROI_092,Unknown - Unknown,Unknown - Unknown,,
074__075,74,75,13,0.094045482,0.102403391,0.073007312,4.644545849,0.000565737,11,2,0,1.288165247,0.001464844,0.000732422,0.57421875,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_074,ROI_074,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.055964871,0.131396669
009__075,9,75,13,0.093962104,0.128330278,0.08247297,4.10783296,0.001451883,10,3,0,1.139307874,0.004882813,0.002441406,0.82421875,0.004882813,0.149677998,0.149677998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.050569442,0.136488749
029__075,29,75,13,0.093939702,0.104344927,0.133405642,2.538906192,0.025990497,11,2,0,0.704165881,0.029296875,0.014648438,1,0.029296875,0.179419631,0.179419631,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_029,ROI_029,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
025__075,25,75,13,0.093718336,0.125160753,0.091377832,3.697901966,0.003047433,10,3,0,1.025613473,0.004638672,0.002319336,0.959228516,0.004638672,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_025,ROI_025,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.047095286,0.141443272
008__080,8,80,13,0.093653174,0.114459323,0.096431097,3.501684968,0.004368291,12,1,0,0.971192669,0.007568359,0.00378418,0.984863281,0.007568359,0.158798163,0.158798163,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.03842379,0.139843448
056__077,56,77,13,0.093634638,0.102960263,0.111661346,3.023467847,0.01059442,10,3,0,0.838559104,0.012451172,0.006225586,0.999511719,0.012451172,0.161211406,0.161211406,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_077,ROI_077,Unknown - Unknown,Unknown - Unknown,,
053__064,53,64,13,0.093305074,0.056704457,0.109187563,3.081085607,0.009518695,11,2,0,0.854539395,0.004150391,0.002075195,0.999511719,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_053,ROI_053,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.039151785,0.152953108
010__098,10,98,13,0.092476228,0.085987518,0.090719996,3.675350483,0.003175725,12,1,0,1.019358817,0.003417969,0.001708984,0.962646484,0.003417969,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.044824326,0.139524804
047__083,47,83,13,0.092467532,0.104965355,0.071174821,4.684190632,0.00052845,12,1,0,1.299160731,0.001464844,0.000732422,0.556884766,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_047,ROI_047,ROI_083,ROI_083,Unknown - Unknown,Unknown - Unknown,0.05380552,0.127955171
031__039,31,39,13,0.092105138,0.085678833,0.091822841,3.61663606,0.003536315,12,1,0,1.003074366,0.004150391,0.002075195,0.973632813,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_031,ROI_031,ROI_039,ROI_039,Unknown - Unknown,Unknown - Unknown,0.043095158,0.138756351
058__064,58,64,13,0.092102451,0.093388104,0.09925605,3.345691343,0.00582641,11,2,0,0.927927822,0.004882813,0.002441406,0.993408203,0.004882813,0.149677998,0.149677998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_058,ROI_058,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.041809508,0.145293346
042__098,42,98,13,0.091966444,0.066236112,0.089378654,3.709943209,0.002981119,11,2,0,1.028953113,0.000976563,0.000488281,0.956542969,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.050250612,0.142128599
007__047,7,47,13,0.091853285,0.093265746,0.096929126,3.416741097,0.005109231,11,2,0,0.947633478,0.007324219,0.003662109,0.990234375,0.007324219,0.158532994,0.158532994,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_047,ROI_047,Unknown - Unknown,Unknown - Unknown,0.040878675,0.141814807
060__099,60,99,13,0.091624472,0.077504538,0.099809316,3.309878753,0.006225784,12,1,0,0.917995197,0.007568359,0.00378418,0.994873047,0.007568359,0.158798163,0.158798163,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_099,ROI_099,Unknown - Unknown,Unknown - Unknown,0.039226201,0.142918678
052__061,52,61,13,0.091422949,0.077105978,0.102674897,3.210425718,0.007486293,10,3,0,0.890411888,0.002685547,0.001342773,0.997802734,0.002685547,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_052,ROI_052,ROI_061,ROI_061,Unknown - Unknown,Unknown - Unknown,0.04268406,0.148392082
013__053,13,53,13,0.091065206,0.103311132,0.084707471,3.876166579,0.002203125,10,3,0,1.075055181,0.002929688,0.001464844,0.914794922,0.002929688,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_053,ROI_053,Unknown - Unknown,Unknown - Unknown,0.047679892,0.134875304
057__075,57,75,13,0.090812744,0.097419235,0.098837448,3.31281323,0.006192041,10,3,0,0.918809074,0.006103516,0.003051758,0.994873047,0.006103516,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_057,ROI_057,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.041023023,0.144157016
002__014,2,14,13,0.090547727,0.087187037,0.067118784,4.864129719,0.000388823,12,1,0,1.349066855,0.000976563,0.000488281,0.487060547,0.000976563,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_002,ROI_002,ROI_014,ROI_014,Unknown - Unknown,Unknown - Unknown,0.054265307,0.124069824
010__064,10,64,13,0.090547299,0.108762837,0.066883212,4.881238801,0.000377729,12,1,0,1.35381206,0.001953125,0.000976563,0.480712891,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_010,ROI_010,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.053109525,0.122200244
039__080,39,80,13,0.090208306,0.080797016,0.072243511,4.502143761,0.000723946,13,0,0,1.248670014,0.000244141,0.00012207,0.642822266,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.056174423,0.130761776
033__047,33,47,13,0.090161442,0.096169155,0.077753536,4.180925002,0.00127441,12,1,0,1.159579959,0.001708984,0.000854492,0.795166016,0.001708984,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_047,ROI_047,Unknown - Unknown,Unknown - Unknown,0.049257786,0.130577658
039__098,39,98,13,0.089978353,0.08190492,0.102085957,3.17792548,0.00795176,10,3,0,0.881397944,0.008300781,0.004150391,0.998779297,0.008300781,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.037445763,0.144186475
075__080,75,80,13,0.08995903,0.080276907,0.086191837,3.763139385,0.002705396,10,3,0,1.043707078,0.001953125,0.000976563,0.943359375,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.046674738,0.135994753
