edge_id,roi_i_107space,roi_j_107space,n_subjects,mean_delta_str,median_delta_str,sd_delta_str,t_obs,parametric_t_p_two_sided_reference,n_positive_subjects,n_negative_subjects,n_zero_subjects,cohen_dz,p_perm_t_two_sided,p_perm_t_greater_reference,p_perm_t_FWER_maxT_reference,p_perm_mean_two_sided_reference,q_BH_FDR_t_two_sided,q_BH_FDR_mean_two_sided_reference,FDR05_significant_t,FDR10_significant_t,positive_mean_delta,negative_mean_delta,FDR05_significant_positive_t,FDR05_significant_negative_t,roi_i_roi_label,roi_i_region_label,roi_j_roi_label,roi_j_region_label,network_pair,network17_pair,bootstrap_CI_low_top_edges_only,bootstrap_CI_high_top_edges_only
080__098,80,98,13,0.089897214,0.083859291,0.098395032,3.294160364,0.006409718,11,2,0,0.9136357,0.004150391,0.002075195,0.994873047,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_080,ROI_080,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.040907147,0.142983122
052__064,52,64,13,0.089689942,0.089238996,0.132768425,2.435682181,0.031404728,11,2,0,0.675536692,0.032958984,0.016479492,1,0.032958984,0.184876756,0.184876756,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_052,ROI_052,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
009__059,9,59,13,0.089678943,0.073267591,0.100540811,3.21602763,0.007408883,9,4,0,0.891965579,0.009277344,0.004638672,0.997558594,0.009277344,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_059,ROI_059,Unknown - Unknown,Unknown - Unknown,,
009__064,9,64,13,0.089616277,0.06758217,0.093480948,3.456491292,0.004747783,11,2,0,0.958658199,0.003173828,0.001586914,0.98828125,0.003173828,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,0.042179081,0.139339486
006__033,6,33,13,0.089603716,0.078467547,0.132873422,2.431417703,0.03165043,10,3,0,0.674353939,0.016357422,0.008178711,1,0.016357422,0.167744918,0.167744918,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_006,ROI_006,ROI_033,ROI_033,Unknown - Unknown,Unknown - Unknown,,
009__095,9,95,13,0.089564394,0.106946524,0.087651616,3.68423345,0.003124543,10,3,0,1.021822509,0.004394531,0.002197266,0.961669922,0.004394531,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.043742173,0.135418395
007__014,7,14,13,0.089500541,0.086318103,0.067070369,4.811346574,0.00042525,13,0,0,1.334427444,0.000244141,0.00012207,0.508789063,0.000244141,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_014,ROI_014,Unknown - Unknown,Unknown - Unknown,0.055791697,0.125116788
009__060,9,60,13,0.089395963,0.055310754,0.119836704,2.689674529,0.019681689,9,4,0,0.745981495,0.013916016,0.006958008,1,0.013916016,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_060,ROI_060,Unknown - Unknown,Unknown - Unknown,,
039__075,39,75,13,0.089332608,0.095965316,0.118853484,2.710003001,0.018955287,10,3,0,0.751619598,0.019287109,0.009643555,1,0.019287109,0.171437613,0.171437613,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
014__031,14,31,13,0.089175645,0.099928204,0.113286981,2.838166903,0.014947477,9,4,0,0.787165869,0.018066406,0.009033203,1,0.018066406,0.171145286,0.171145286,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_031,ROI_031,Unknown - Unknown,Unknown - Unknown,,
039__101,39,101,13,0.089110836,0.090226468,0.097763067,3.28645262,0.006501912,10,3,0,0.911497957,0.006835938,0.003417969,0.995361328,0.006835938,0.156949804,0.156949804,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_039,ROI_039,ROI_101,ROI_101,Unknown - Unknown,Unknown - Unknown,0.038863319,0.141174809
017__075,17,75,13,0.088923739,0.096396576,0.07986108,4.014710302,0.001715696,12,1,0,1.113480296,0.001953125,0.000976563,0.862304688,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_017,ROI_017,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.047817635,0.131532492
009__057,9,57,13,0.088899773,0.074295481,0.110384278,2.903789332,0.013232851,9,4,0,0.805366256,0.014404297,0.007202148,1,0.014404297,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_009,ROI_009,ROI_057,ROI_057,Unknown - Unknown,Unknown - Unknown,,
064__075,64,75,13,0.08874123,0.06430147,0.079244041,4.037667077,0.001646372,12,1,0,1.11984736,0.001220703,0.000610352,0.852783203,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_064,ROI_064,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.049107534,0.130674382
050__056,50,56,13,0.08847733,0.085024878,0.103242413,3.08990793,0.009363936,12,1,0,0.856986268,0.005615234,0.002807617,0.999511719,0.005615234,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_050,ROI_050,ROI_056,ROI_056,Unknown - Unknown,Unknown - Unknown,0.037695197,0.145556404
006__061,6,61,13,0.088437936,0.064216353,0.077563882,4.111030872,0.001443607,12,1,0,1.140194816,0.001220703,0.000610352,0.823242188,0.001220703,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_006,ROI_006,ROI_061,ROI_061,Unknown - Unknown,Unknown - Unknown,0.048367618,0.129250258
011__107,11,107,13,0.08827438,0.102305804,0.121115283,2.627891331,0.022061353,11,2,0,0.728845918,0.023193359,0.01159668,1,0.023193359,0.173286214,0.173286214,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_011,ROI_011,ROI_107,ROI_107,Unknown - Unknown,Unknown - Unknown,,
016__058,16,58,13,0.088063448,0.073569783,0.099770934,3.182462689,0.007885067,11,2,0,0.882656339,0.004150391,0.002075195,0.998291016,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_016,ROI_016,ROI_058,ROI_058,Unknown - Unknown,Unknown - Unknown,0.040231327,0.144624777
077__098,77,98,13,0.088060247,0.082984001,0.084493473,3.757754574,0.002732075,11,2,0,1.0422136,0.003417969,0.001708984,0.944091797,0.003417969,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_077,ROI_077,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.043233709,0.131615226
061__064,61,64,13,0.087995479,0.127075152,0.124247643,2.553547134,0.025300099,10,3,0,0.708226548,0.026855469,0.013427734,1,0.026855469,0.177296116,0.177296116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_061,ROI_061,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
014__071,14,71,13,0.087981642,0.086577718,0.078191677,4.056983196,0.001590285,12,1,0,1.125204687,0.002197266,0.001098633,0.846679688,0.002197266,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,0.046510451,0.128311358
002__075,2,75,13,0.087827131,0.071157675,0.105489565,3.001863014,0.011028447,10,3,0,0.832567001,0.014160156,0.007080078,0.999511719,0.014160156,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_002,ROI_002,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
033__080,33,80,13,0.087677351,0.116615453,0.078002701,4.052746652,0.001602415,11,2,0,1.124029682,0.003417969,0.001708984,0.849121094,0.003417969,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.0443889,0.124897016
013__016,13,16,13,0.08719016,0.070942315,0.075177266,4.181697615,0.001272659,11,2,0,1.159794244,0.001953125,0.000976563,0.794433594,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_016,ROI_016,Unknown - Unknown,Unknown - Unknown,0.048006686,0.126809048
060__080,60,80,13,0.087124507,0.1004454,0.098435496,3.191245941,0.007757557,11,2,0,0.885092375,0.008789063,0.004394531,0.998291016,0.008789063,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.034209132,0.137312629
045__075,45,75,13,0.08693425,0.07779093,0.113169786,2.769695916,0.016971464,10,3,0,0.768175434,0.020019531,0.010009766,1,0.020019531,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_045,ROI_045,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
007__095,7,95,13,0.086924885,0.093063261,0.059583224,5.26007335,0.000201051,12,1,0,1.45888186,0.000488281,0.000244141,0.337158203,0.000488281,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.056292263,0.117522194
052__071,52,71,13,0.08669954,0.050825244,0.100783152,3.101705303,0.009160927,10,3,0,0.86025827,0.005859375,0.002929688,0.999511719,0.005859375,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_052,ROI_052,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,0.037193509,0.141584207
042__060,42,60,13,0.086660908,0.074793663,0.102985241,3.03403037,0.010388487,11,2,0,0.841488621,0.011474609,0.005737305,0.999511719,0.011474609,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_060,ROI_060,Unknown - Unknown,Unknown - Unknown,,
050__091,50,91,13,0.086653891,0.090116847,0.111919206,2.791612438,0.01629575,10,3,0,0.774253983,0.014404297,0.007202148,1,0.014404297,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_050,ROI_050,ROI_091,ROI_091,Unknown - Unknown,Unknown - Unknown,,
069__077,69,77,13,0.086566202,0.098772623,0.092587418,3.3710723,0.005559174,9,4,0,0.934967233,0.008300781,0.004150391,0.991699219,0.008300781,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_069,ROI_069,ROI_077,ROI_077,Unknown - Unknown,Unknown - Unknown,0.037247886,0.133744087
053__061,53,61,13,0.086504287,0.071643515,0.089527041,3.483814945,0.004514511,10,3,0,0.966236417,0.004882813,0.002441406,0.985595703,0.004882813,0.149677998,0.149677998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_053,ROI_053,ROI_061,ROI_061,Unknown - Unknown,Unknown - Unknown,0.041405573,0.134021035
008__071,8,71,13,0.086221581,0.114372052,0.119288243,2.606093633,0.022966452,11,2,0,0.722800325,0.026123047,0.013061523,1,0.026123047,0.176782576,0.176782576,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,,
008__053,8,53,13,0.086169069,0.10130814,0.117066964,2.653925463,0.021026044,12,1,0,0.736066488,0.025878906,0.012939453,1,0.025878906,0.176782576,0.176782576,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_053,ROI_053,Unknown - Unknown,Unknown - Unknown,,
033__075,33,75,13,0.086073594,0.037483505,0.106242284,2.921085145,0.012814463,11,2,0,0.810163252,0.014404297,0.007202148,0.999755859,0.014404297,0.16304744,0.16304744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
012__075,12,75,13,0.086027987,0.100342308,0.081448661,3.808267862,0.00249206,11,2,0,1.056223465,0.003173828,0.001586914,0.931640625,0.003173828,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_012,ROI_012,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.043778376,0.128648727
056__064,56,64,13,0.085909598,0.103525273,0.116569159,2.657233399,0.020897956,11,2,0,0.736983944,0.020751953,0.010375977,1,0.020751953,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
007__075,7,75,13,0.085837162,0.0907649,0.113894699,2.717337089,0.018699745,10,3,0,0.753653708,0.021484375,0.010742188,1,0.021484375,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
036__091,36,91,13,0.085758556,0.071056974,0.113098189,2.733968341,0.018132766,10,3,0,0.758266388,0.019287109,0.009643555,1,0.019287109,0.171437613,0.171437613,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_036,ROI_036,ROI_091,ROI_091,Unknown - Unknown,Unknown - Unknown,,
033__053,33,53,13,0.0856098,0.078208181,0.102200278,3.020251332,0.010657939,11,2,0,0.837667003,0.004638672,0.002319336,0.999511719,0.004638672,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_053,ROI_053,Unknown - Unknown,Unknown - Unknown,0.037481019,0.143714438
060__064,60,64,13,0.085378286,0.053222046,0.123607779,2.490424064,0.028410006,9,4,0,0.690719358,0.029296875,0.014648438,1,0.029296875,0.179419631,0.179419631,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
018__047,18,47,13,0.085377817,0.079844949,0.09984682,3.083063597,0.009483776,10,3,0,0.855087991,0.006347656,0.003173828,0.999511719,0.006347656,0.155758667,0.155758667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_018,ROI_018,ROI_047,ROI_047,Unknown - Unknown,Unknown - Unknown,0.035602668,0.139579497
033__059,33,59,13,0.085236391,0.08530065,0.07928019,3.87643092,0.002202071,11,2,0,1.075128496,0.001464844,0.000732422,0.914794922,0.001464844,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_033,ROI_033,ROI_059,ROI_059,Unknown - Unknown,Unknown - Unknown,0.04688688,0.129298796
060__091,60,91,13,0.085076619,0.080903421,0.103989374,2.949802459,0.012148681,10,3,0,0.818128001,0.010986328,0.005493164,0.999755859,0.010986328,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_091,ROI_091,Unknown - Unknown,Unknown - Unknown,,
002__071,2,71,13,0.085075265,0.063450439,0.09432973,3.251819236,0.006933003,10,3,0,0.901892384,0.004150391,0.002075195,0.996826172,0.004150391,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_002,ROI_002,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,0.038321273,0.136118771
044__075,44,75,13,0.084958835,0.090775164,0.111278681,2.752759409,0.017512527,11,2,0,0.763478092,0.020751953,0.010375977,1,0.020751953,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_044,ROI_044,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,,
018__095,18,95,13,0.084939611,0.088450317,0.088559447,3.458175615,0.004733055,10,3,0,0.959125346,0.004394531,0.002197266,0.988037109,0.004394531,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_018,ROI_018,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.040215875,0.131300296
016__094,16,94,13,0.084807951,0.061310971,0.159416643,1.918114746,0.079199207,9,4,0,0.531989313,0.080810547,0.040405273,1,0.080810547,0.230521434,0.230521434,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_016,ROI_016,ROI_094,ROI_094,Unknown - Unknown,Unknown - Unknown,,
013__041,13,41,13,0.084633891,0.105087865,0.075256915,4.054801279,0.001596521,12,1,0,1.124599533,0.000732422,0.000366211,0.848144531,0.000732422,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_041,ROI_041,Unknown - Unknown,Unknown - Unknown,0.046616696,0.124740588
013__057,13,57,13,0.084620002,0.051369324,0.097520502,3.128590927,0.008714636,11,2,0,0.867715,0.002441406,0.001220703,0.999511719,0.002441406,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_057,ROI_057,Unknown - Unknown,Unknown - Unknown,0.038361751,0.139468377
007__033,7,33,13,0.084604844,0.055194018,0.124885894,2.442606551,0.031009693,9,4,0,0.677457167,0.026367188,0.013183594,1,0.026367188,0.176920096,0.176920096,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_007,ROI_007,ROI_033,ROI_033,Unknown - Unknown,Unknown - Unknown,,
017__042,17,42,13,0.084582795,0.109476327,0.113072179,2.69710556,0.019413033,10,3,0,0.748042492,0.023193359,0.01159668,1,0.023193359,0.173286214,0.173286214,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_017,ROI_017,ROI_042,ROI_042,Unknown - Unknown,Unknown - Unknown,,
016__052,16,52,13,0.084546278,0.037786281,0.130663332,2.332987657,0.037864579,9,4,0,0.647054356,0.030273438,0.015136719,1,0.030273438,0.182251236,0.182251236,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_016,ROI_016,ROI_052,ROI_052,Unknown - Unknown,Unknown - Unknown,,
053__080,53,80,13,0.08451449,0.077375455,0.081581476,3.735177939,0.002846901,11,2,0,1.035951968,0.001953125,0.000976563,0.949462891,0.001953125,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_053,ROI_053,ROI_080,ROI_080,Unknown - Unknown,Unknown - Unknown,0.044724855,0.129670076
056__059,56,59,13,0.084500181,0.072731634,0.114212444,2.667570404,0.020502605,10,3,0,0.739850913,0.015869141,0.00793457,1,0.015869141,0.166964557,0.166964557,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_056,ROI_056,ROI_059,ROI_059,Unknown - Unknown,Unknown - Unknown,,
014__075,14,75,13,0.084499288,0.10004782,0.069335058,4.394119281,0.000874364,11,2,0,1.218709414,0.002197266,0.001098633,0.695800781,0.002197266,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.047436909,0.120387971
060__088,60,88,13,0.084395719,0.086407414,0.098459604,3.09053744,0.00935299,10,3,0,0.857160862,0.011474609,0.005737305,0.999511719,0.011474609,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_060,ROI_060,ROI_088,ROI_088,Unknown - Unknown,Unknown - Unknown,,
014__030,14,30,13,0.084390917,0.115873283,0.109713598,2.773364316,0.016856464,10,3,0,0.769192865,0.020019531,0.010009766,1,0.020019531,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_030,ROI_030,Unknown - Unknown,Unknown - Unknown,,
013__103,13,103,13,0.08431016,0.101138596,0.076702463,3.96316617,0.001882546,11,2,0,1.099184526,0.003662109,0.001831055,0.885742188,0.003662109,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_103,ROI_103,Unknown - Unknown,Unknown - Unknown,0.043589036,0.123530608
042__064,42,64,13,0.08430823,0.062977766,0.101849176,2.984586216,0.011388279,8,5,0,0.82777528,0.016601563,0.008300781,0.999755859,0.016601563,0.168421218,0.168421218,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_042,ROI_042,ROI_064,ROI_064,Unknown - Unknown,Unknown - Unknown,,
040__050,40,50,13,0.084157956,0.073004256,0.088654515,3.422677604,0.005053523,11,2,0,0.949279969,0.003662109,0.001831055,0.990234375,0.003662109,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_040,ROI_040,ROI_050,ROI_050,Unknown - Unknown,Unknown - Unknown,0.039013709,0.131367231
038__075,38,75,13,0.084119931,0.086748192,0.07464618,4.063151298,0.001572794,11,2,0,1.126915411,0.002441406,0.001220703,0.84375,0.002441406,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_038,ROI_038,ROI_075,ROI_075,Unknown - Unknown,Unknown - Unknown,0.045081238,0.12224926
008__061,8,61,13,0.084109067,0.110541207,0.124617196,2.43352895,0.031528557,11,2,0,0.674939493,0.031494141,0.01574707,1,0.031494141,0.1839574,0.1839574,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_008,ROI_008,ROI_061,ROI_061,Unknown - Unknown,Unknown - Unknown,,
058__103,58,103,13,0.084100587,0.056688507,0.098167484,3.088894286,0.009381588,11,2,0,0.856705133,0.005615234,0.002807617,0.999511719,0.005615234,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_058,ROI_058,ROI_103,ROI_103,Unknown - Unknown,Unknown - Unknown,0.036096747,0.137833478
021__071,21,71,13,0.084085256,0.077108504,0.122832832,2.468181322,0.029591885,11,2,0,0.684550332,0.025146484,0.012573242,1,0.025146484,0.175383964,0.175383964,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_021,ROI_021,ROI_071,ROI_071,Unknown - Unknown,Unknown - Unknown,,
014__048,14,48,13,0.083814722,0.087138342,0.086582655,3.490286571,0.00446099,11,2,0,0.968031323,0.004394531,0.002197266,0.985351563,0.004394531,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_048,ROI_048,Unknown - Unknown,Unknown - Unknown,0.039262278,0.12913536
075__088,75,88,13,0.083812194,0.041390143,0.099689079,3.031316635,0.01044101,11,2,0,0.840735966,0.011230469,0.005615234,0.999511719,0.011230469,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_075,ROI_075,ROI_088,ROI_088,Unknown - Unknown,Unknown - Unknown,,
014__098,14,98,13,0.08380765,0.072568607,0.080323551,3.761944987,0.002711291,12,1,0,1.043375811,0.003173828,0.001586914,0.943603516,0.003173828,0.149465388,0.149465388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_098,ROI_098,Unknown - Unknown,Unknown - Unknown,0.042143219,0.126157748
088__100,88,100,13,0.083789075,0.077640375,0.114321484,2.642598725,0.021470491,10,3,0,0.732925016,0.020263672,0.010131836,1,0.020263672,0.171858315,0.171858315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_088,ROI_088,ROI_100,ROI_100,Unknown - Unknown,Unknown - Unknown,,
014__057,14,57,13,0.083490094,0.103149878,0.100373594,2.999073777,0.011085761,11,2,0,0.831793406,0.009033203,0.004516602,0.999511719,0.009033203,0.159627183,0.159627183,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_014,ROI_014,ROI_057,ROI_057,Unknown - Unknown,Unknown - Unknown,,
096__102,96,102,13,0.083486041,0.088100846,0.083378266,3.610211838,0.003578231,11,2,0,1.001292608,0.004882813,0.002441406,0.974121094,0.004882813,0.149677998,0.149677998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_096,ROI_096,ROI_102,ROI_102,Unknown - Unknown,Unknown - Unknown,0.039782387,0.126525076
013__099,13,99,13,0.083320111,0.09018554,0.085536736,3.512115925,0.004285179,11,2,0,0.974085696,0.005859375,0.002929688,0.984130859,0.005859375,0.153155031,0.153155031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_099,ROI_099,Unknown - Unknown,Unknown - Unknown,0.037365454,0.126640802
016__095,16,95,13,0.083259533,0.044980494,0.125492568,2.392145779,0.034002046,11,2,0,0.663461866,0.037109375,0.018554688,1,0.037109375,0.187397387,0.187397387,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_016,ROI_016,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,,
013__095,13,95,13,0.083148321,0.06011096,0.092659549,3.235452128,0.007146666,9,4,0,0.897352965,0.007324219,0.003662109,0.996826172,0.007324219,0.158532994,0.158532994,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_095,ROI_095,Unknown - Unknown,Unknown - Unknown,0.036645591,0.133738905
013__039,13,39,13,0.083115527,0.082868036,0.104850694,2.85813365,0.014403653,9,4,0,0.792703648,0.015625,0.0078125,1,0.015625,0.166558976,0.166558976,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ROI_013,ROI_013,ROI_039,ROI_039,Unknown - Unknown,Unknown - Unknown,,
